ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	STRUCTURE
2419	Bora	we	mɯɯ́ʔa	mɯɯ́ʔa	m ɯ.ɯ ʔ a	None	Boran	m ɯ.ɯ ʔ a	2955	5016	Seifart2024	C V C V
2420	Muinane	we	mɨ́ɨ́ʔai	mɨ́ɨ́ʔai	m ɨ.ɨ ʔ a.i	None	Boran	m ɨ.ɨ ʔ a.i	2955	5016	Seifart2024	C V C V
2418	Proto-Bora-Muinane	we	mɨɨʔai	mɨɨʔai	m ɨ.ɨ ʔ a.i	None	Boran	m ɨ.ɨ ʔ a.i	2955	5016	Seifart2024	C V C V
2907	AchuarShiwiar	we	ii	ii	iː	None	Chicham	iː	2954	5015	Fast2008	V
4965	Aguaruna	we	ii	ii	iː	definite	Chicham	iː	2954	5015	Overall2007	V
3702	Shuar	we	li	li	iː	None	Chicham	iː	2954	5015	Pellizzaro2005	V
4059	Wampis	we	ii	ii	iː	None	Chicham	iː	2954	5015	Peña2023	V
2588	Bora	wet	pʰɨ́ɨ́pʰá-ɲe	pʰɨ́ɨ́pʰá-ɲe	pʰ ɨ.ɨ pʰ a + ɲ ɛ	None	Boran	pʰ ɨ.ɨ pʰ a + ɲ ɛ	2978	5056 5053	Seifart2024	C V C V + C V
2590	Muinane	wet	ɸééɸa-ɲo	ɸééɸa-ɲo	ɸ e.e ɸ a + ɲ o	None	Boran	ɸ e.e ɸ a + ɲ o	2978	5056 5053	Seifart2024	C V C V + C V
2585	Proto-Bora-Muinane	wet	peepai-no	peepai-no	p e.e p a.i + n o	None	Boran	p e.e p a.i + n o	2978	5056 5053	Seifart2024	C V C V + C V
1645	Arabela	what?	kasaa	kasaa	k a s aː	None	Zaparoan	k a s aː	2993	5080	Johansson2021	C V C V
180	Iquito	what?	saakaa	saakaa	k aː s aː	what	Zaparoan	k aː s aː	2993	5080	Michael2022	C V C V
4786	Zaparo	what?	katsaka	katsaka	k a ts a.k.a	None	Zaparoan	k a ts a.k.a	2993	5080	Beier2014	C V C V
2909	AchuarShiwiar	what?	warí	warí	w a r i	None	Chicham	w a r i	2991	5079	Fast2008	C V C V
1511	Aguaruna	what?	wahi	wahi	w a h i	None	Chicham	w a h i	2991	5079	Johansson2021	C V C V
3704	Shuar	what?	warí	warí	w a ɾ i	None	Chicham	w a ɾ i	2991	5079	Pellizzaro2005	C V C V
4067	Wampis	what?	wari	wari	w a r i	None	Chicham	w a r i	2991	5079	Peña2023	C V C V
1646	Arabela	when?	kaɾi	kaɾi	k a ɾ i	None	Zaparoan	k a ɾ i	3012	5108	Johansson2021	C V C V
181	Iquito	when?	jɨɨ́tikari	jɨɨ́tikari	k a r i	when	Zaparoan	k a r i	3012	5108	Michael2022	C V C V
4787	Zaparo	when?	tiyakari	tiyakari	k a r i	None	Zaparoan	k a r i	3012	5108	Beier2014	C V C V
886	WitotoMinica	when?	nɯrúido	nɯrúido	n ɯ + ɾ u.i + d o	None	Huitotoan	n ɯ + ɾ u.i + d o	3022	5118 1912 1913	Huber2021	C V + C V + C V
1098	WitotoMurui	when?	nɯruido	nɯruido	n ɯ + r u.i + d o	Q1-CLF:DAY-INS	Huitotoan	n ɯ + r u.i + d o	3022	5118 1912 1913	Huber2021	C V + C V + C V
1304	WitotoNipode	when?	nɯrúido	nɯrúido	n ɯ + ɾ u.i + d o	None	Huitotoan	n ɯ + ɾ u.i + d o	3022	5118 1912 1913	Huber2021	C V + C V + C V
2910	AchuarShiwiar	when?	warútik	warútik	w a r u t i k	Phonological alternation: warútia	Chicham	w a r u t i k	3011	5107	Fast2008	C V C V C V C
1512	Aguaruna	when?	wahuti	wahuti	w a h ʊ t i	None	Chicham	w a h ʊ t i -	3011	5107	Johansson2021	C V C V C V
3705	Shuar	when?	urútai	urútai	u ɾ u t ei	None	Chicham	- u ɾ u t ei -	3011	5107	Pellizzaro2005	V C V C V
4069	Wampis	when?	urutma	urutma	u r u t	None	Chicham	- u r u t - -	3011	5107	Peña2023	V C V C
887	WitotoMinica	where?	nɯnó	nɯnó	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	C V + C V
1099	WitotoMurui	where?	nɯno	nɯno	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	C V + C V
1305	WitotoNipode	where?	nɯnó	nɯnó	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	C V + C V
888	WitotoMinica	where?	nɯné	nɯné	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	C V + C V
1100	WitotoMurui	where?	nɯne	nɯne	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	C V + C V
1306	WitotoNipode	where?	nɯné	nɯné	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	C V + C V
2911	AchuarShiwiar	where?	tuní	tuní	t u n i	None	Chicham	t u n i	3028	5131	Fast2008	C V C V
1513	Aguaruna	where?	tuwi	tuwi	t ʊ w i	None	Chicham	t ʊ w i	3028	5131	Johansson2021	C V C V
4969	Shuar	where?	tuí	tuí	t u i	None	Chicham	t u - i	3028	5131	Pellizzaro2005	C V V
4068	Wampis	where?	tui	tui	t u i	None	Chicham	t u - i	3028	5131	Peña2023	C V V
4429	Yagua	where?	te	te	t e	None	Peba-Yagua	t e - -	3028	5131	Gonzales2023	C V
2912	AchuarShiwiar	white	púju	púju	p u h u	Because of order of the entries: píshi	Chicham	p u h u	3044	5159	Fast2008	C V C V
1514	Aguaruna	white	puhu	puhu	p ʊ h ʊ	None	Chicham	p ʊ h ʊ	3044	5159	Johansson2021	C V C V
3706	Shuar	white	puju	puju	p u h u	None	Chicham	p u h u	3044	5159	Pellizzaro2005	C V C V
317	Ticuna	white	pŭʼu	pŭʼu	p u ʔ u	be white	Ticuna-Yuri	p u ʔ u	3044	5159	Bertet2020	C V C V
4218	Wampis	white	puju	puju	p u h u	None	Chicham	p u h u	3044	5159	Peña2023	C V C V
836	WitotoMinica	white	úθerede	úθerede	u θ e + ɾ e + d e	None	Huitotoan	u θ e + ɾ e + d e	3069	5181 1927 1951	Huber2021	V C V + C V + C V
1052	WitotoMurui	white	uθerede	uθerede	u θ e + r e + d e	None	Huitotoan	u θ e + r e + d e	3069	5181 1927 1951	Huber2021	V C V + C V + C V
1258	WitotoNipode	white	úterede	úterede	u t e + ɾ e + d e	None	Huitotoan	u t e + ɾ e + d e	3069	5181 1927 1951	Huber2021	V C V + C V + C V
3259	Pebas	white	papasey	papasey	p a p a s e j	Martius: albus	Peba-Yagua	p a p a s e j -	3061	5173	Martius1867	C V C V C V C
4400	Yagua	white	pupasi	pupasi	p u p a s i	None	Peba-Yagua	p u p a s i - -	3061	5173	Gonzales2023	C V C V C V
3826	Yameo	white	pašelắ	pašelắ	p a ʃ e l a	Tessmann: weiß	Peba-Yagua	- - p a ʃ e l a	3061	5173	Tessmann1930	C V C V C V
1649	Arabela	who?	kana	kana	k a n a	None	Zaparoan	k a n - - a - -	3073	5200	Johansson2021	C V C V
184	Iquito	who?	kánɨɨka	kánɨɨka	k a n ɨː k a	who	Zaparoan	k a n ɨː k a - -	3073	5200	Michael2022	C V C V C V
654	Resigaro	who?	kéení	kéení	k eː n i	None	Arawakan	k eː n i - - - -	3073	5200	Huber2021	C V C V
4790	Zaparo	who?	kanatɨ	kanatɨ	k a n a t ɨ	None	Zaparoan	k a n - - a t ɨ	3073	5200	Beier2014	C V C V C V
446	Ocaina	who?	bṍ	bṍ	b o	None	Huitotoan	b o	3081	5206	Huber2021	C V
841	WitotoMinica	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	C V
1057	WitotoMurui	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	C V
1263	WitotoNipode	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	C V
2913	AchuarShiwiar	who?	ya	ya	j a	Because of order of the entries and examples: yáki	Chicham	j a	3071	5199	Fast2008	C V
1515	Aguaruna	who?	ja	ja	j a	None	Chicham	j a	3071	5199	Johansson2021	C V
3707	Shuar	who?	ya	ya	j a	None	Chicham	j a	3071	5199	Pellizzaro2005	C V
4066	Wampis	who?	ya	ya	j a	None	Chicham	j a	3071	5199	Peña2023	C V
917	WitotoMinica	wide	áiʤue	áiʤue	a.i dʒ u + e	None	Huitotoan	a.i dʒ u + e	3108	5243 1975	Huber2021	V C V + V
1125	WitotoMurui	wide	aiʤue	aiʤue	a.i dʒ u + e	big-CLF:G	Huitotoan	a.i dʒ u + e	3108	5243 1975	Huber2021	V C V + V
1329	WitotoNipode	wide	áiʤue	áiʤue	a.i dʒ u + e	None	Huitotoan	a.i dʒ u + e	3108	5243 1975	Huber2021	V C V + V
2914	AchuarShiwiar	wide	wangkáram	wangkáram	w a ŋ k a + r a m	None	Chicham	w a ŋ k a + r a m	3091	5229 1391	Fast2008	C V C C V + C V C
1516	Aguaruna	wide	wagkaham	wagkaham	w a ŋ k a + h a m	None	Chicham	w a ŋ k a + h a m	3091	5229 1391	Johansson2021	C V C C V + C V C
3708	Shuar	wide	wankáaram	wankáaram	w a ŋ k aː + ɾ a m	None	Chicham	w a ŋ k aː + ɾ a m	3091	5229 1391	Pellizzaro2005	C V C C V + C V C
4085	Wampis	wide	wankaram	wankaram	w a n k a + r a m	wanka + -rama 'adjectivizer'	Chicham	w a n k a + r a m	3091	5229 1391	Peña2023	C V C C V + C V C
771	WitotoMinica	wife	áɯ	áɯ	a.ɯ	None	Huitotoan	a.ɯ	3122	5265	Huber2021	V
989	WitotoMurui	wife	aɯ	aɯ	a.ɯ	None	Huitotoan	a.ɯ	3122	5265	Huber2021	V
1197	WitotoNipode	wife	áɯ	áɯ	a.ɯ	None	Huitotoan	a.ɯ	3122	5265	Huber2021	V
2314	Bora	wife	tʰaápa	tʰaápa	tʰ a.a p a	None	Boran	tʰ a.a p a	3115	5258	Seifart2024	C V C V
2315	Muinane	wife	táaba	táaba	t a.a b a	None	Boran	t a.a b a	3115	5258	Seifart2024	C V C V
2313	Proto-Bora-Muinane	wife	taaba	taaba	t a.a b a	None	Boran	t a.a b a	3115	5258	Seifart2024	C V C V
4971	Aguaruna	wife	nuwa	nuwa	n u w a	woman, wife	Chicham	n u w a - -	3113	5257	Overall2007	C V C V
3767	Omurano	wife	njiwā́na	njiwā́na	ɲ i w a n a	Tessmann: Ehefrau	Isolate	ɲ i w a n a	3113	5257	Tessmann1930	C V C V C V
4972	Shuar	wife	nuwa	nuwa	n u w a	woman, wife	Chicham	n u w a - -	3113	5257	Saad2014	C V C V
4096	Wampis	wife	nuwe	nuwa	n u w a	None	Chicham	n u w a - -	3113	5257	Peña2023	C V C V
785	WitotoMinica	wind	hairíɸo	hairíɸo	h a.i ɾ i ɸ o	None	Huitotoan	h a.i ɾ i ɸ o	3145	5293	Huber2021	C V C V C V
1002	WitotoMurui	wind	hairiɸo	hairiɸo	h a.i r i ɸ o	None	Huitotoan	h a.i r i ɸ o	3145	5293	Huber2021	C V C V C V
1208	WitotoNipode	wind	hairípoɯ	hairípoɯ	h a.i ɾ i p o.ɯ	None	Huitotoan	h a.i ɾ i p o.ɯ	3145	5293	Huber2021	C V C V C V
2916	AchuarShiwiar	wind	nasé̃	nasé̃	n a s ɨ	None	Chicham	n a s ɨ	3129	5277	Fast2008	C V C V
1518	Aguaruna	wind	dasɨ	dasɨ	d a s ɨ	None	Chicham	d a s ɨ	3129	5277	Johansson2021	C V C V
3709	Shuar	wind	nase	nase	n a s ɨ	None	Chicham	n a s ɨ	3129	5277	Pellizzaro2005	C V C V
4208	Wampis	wind	nase	nase	n a s ɨ	None	Chicham	n a s ɨ	3129	5277	Peña2023	C V C V
906	WitotoMinica	wing	iáiko	iáiko	i a.i + k o	None	Huitotoan	i a.i + k o	3165	5320 1979	Huber2021	V V + C V
1114	WitotoMurui	wing	iaiko	iaiko	i a.i + k o	/-ko/ CLF:COVER	Huitotoan	i a.i + k o	3165	5320 1979	Huber2021	V V + C V
1318	WitotoNipode	wing	iáiko	iáiko	i a.i + k o	None	Huitotoan	i a.i + k o	3165	5320 1979	Huber2021	V V + C V
2917	AchuarShiwiar	wing	nanáp	nanáp	n a n a p	None	Chicham	n a n a p -	3152	5307	Fast2008	C V C V C
1517	Aguaruna	wing	nanapɨ	nanapɨ	n a n a p ɨ	None	Chicham	n a n a p ɨ	3152	5307	Johansson2021	C V C V C V
3710	Shuar	wing	nánape	nánape	n a n a p ɨ	None	Chicham	n a n a p ɨ	3152	5307	Pellizzaro2005	C V C V C V
4136	Wampis	wing	nanap	nanap	n a n a p	None	Chicham	n a n a p -	3152	5307	Peña2023	C V C V C
907	WitotoMinica	with (accompanying)	dɯ́ga	dɯ́ga	d ɯ g a	None	Huitotoan	d ɯ g a	3177	5337	Huber2021	C V C V
1115	WitotoMurui	with (accompanying)	dɯga	dɯga	d ɯ g a	None	Huitotoan	d ɯ g a	3177	5337	Huber2021	C V C V
1319	WitotoNipode	with (accompanying)	dɯ́ga	dɯ́ga	d ɯ g a	None	Huitotoan	d ɯ g a	3177	5337	Huber2021	C V C V
2598	Bora	with (accompanying)	-ma	-ma	m a	None	Boran	m a	3171	5331	Seifart2024	C V
2599	Muinane	with (accompanying)	-ma	-ma	m a	None	Boran	m a	3171	5331	Seifart2024	C V
2597	Proto-Bora-Muinane	with (accompanying)	-ma	-ma	m a	None	Boran	m a	3171	5331	Seifart2024	C V
2919	AchuarShiwiar	with (accompanying)	-jaĩ	-jaĩ	h a i	None	Chicham	h a i	3170	5330	Fast2008	C V V
4973	Aguaruna	with (accompanying)	-haĩ	-haĩ	h a i	None	Chicham	h a i	3170	5330	Overall2007	C V V
3711	Shuar	with (accompanying)	-ja̠i	-ja̠i	h a i	None	Chicham	h a i	3170	5330	Pellizzaro2005	C V V
4247	Wampis	with (accompanying)	-jai	-jai	h a i	commitative posposition -jai	Chicham	h a i	3170	5330	Peña2023	C V V
2960	Andoa	woman	máaji	máaji	m a a h i	None	Zaparoan	m a - a h i	3184	5352	Michael2009	C V V C V
1653	Arabela	woman	maaj̃i	maaj̃i	m aː h i	None	Zaparoan	m aː - - h i	3184	5352	Johansson2021	C V C V
191	Iquito	woman	mɨɨsaji	mɨɨsaji	m ɨː s a h i	woman	Zaparoan	m ɨː s a h i	3184	5352	Michael2022	C V C V C V
769	WitotoMinica	woman	rɯìŋo	rɯìŋo	ɾ ɯ.i + ŋ o	None	Huitotoan	ɾ ɯ.i + ŋ o	777	1981 1982	Huber2021	C V + C V
987	WitotoMurui	woman	rɯɲo	rɯɲo	r ɯ + ɲ o	woman-CLF:DR.F	Huitotoan	r ɯ + ɲ o	777	1981 1982	Huber2021	C V + C V
1195	WitotoNipode	woman	rɯìŋo	rɯìŋo	ɾ ɯ.i + ŋ o	None	Huitotoan	ɾ ɯ.i + ŋ o	777	1981 1982	Huber2021	C V + C V
2920	AchuarShiwiar	woman	núwa	núwa	n u w a	None	Chicham	n u w a	3183	5351	Fast2008	C V C V
1519	Aguaruna	woman	nuwa	nuwa	n ʊ w a	None	Chicham	n ʊ w a	3183	5351	Johansson2021	C V C V
3712	Shuar	woman	nua	nua	n u a	None	Chicham	n u - a	3183	5351	Pellizzaro2005	C V V
4092	Wampis	woman	nuwa	nuwa	n u w a	None	Chicham	n u w a	3183	5351	Peña2023	C V C V
2921	AchuarShiwiar	woods	íkiam	íkiam	i kʲ a m	None	Chicham	i kʲ a m	3213	5390	Fast2008	V C V C
4974	Aguaruna	woods	íkam	íkam	i k a m	None	Chicham	i k a m	3213	5390	Paati2020	V C V C
4975	Shuar	woods	ikiam	ikiam	i kʲ a m	None	Chicham	i kʲ a m	3213	5390	Pellizzaro2005	V C V C
4108	Wampis	woods	ikam	ikam	i k a m	None	Chicham	i k a m	3213	5390	Peña2023	V C V C
905	WitotoMinica	worm	áɯkɯ	áɯkɯ	a ɯ k ɯ	None	Huitotoan	a ɯ k ɯ	3235	5416	Huber2021	V V C V
1113	WitotoMurui	worm	aɯkɯ	aɯkɯ	a ɯ k ɯ	None	Huitotoan	a ɯ k ɯ	3235	5416	Huber2021	V V C V
1317	WitotoNipode	worm	áɯkɯ	áɯkɯ	a ɯ k ɯ	None	Huitotoan	a ɯ k ɯ	3235	5416	Huber2021	V V C V
2595	Bora	worm	ɯɯ́pa	ɯɯ́pa	ɯ ɯ p a	None	Boran	- ɯ - ɯ p a	3229	5410	Seifart2024	V V C V
2596	Muinane	worm	hɨ́ʔɨba	hɨ́ʔɨba	h ɨ ʔ ɨ b a	None	Boran	h ɨ ʔ ɨ b a	3229	5410	Seifart2024	C V C V C V
2594	Proto-Bora-Muinane	worm	hɨʔba	hɨʔba	h ɨ ʔ b a	None	Boran	h ɨ ʔ - b a	3229	5410	Seifart2024	C V C C V
2922	AchuarShiwiar	worm	áka	áka	a k a	None	Chicham	a k a	3227	5409	Fast2008	V C V
4976	Aguaruna	worm	áka	áka	a k a	None	Chicham	a k a	3227	5409	Paati2020	V C V
3714	Shuar	worm	aka	aka	a k a	None	Chicham	a k a	3227	5409	Pellizzaro2005	V C V
4106	Wampis	worm	aka	aka	a k a	None	Chicham	a k a	3227	5409	Peña2023	V C V
826	WitotoMinica	ye	ómoɯ	ómoɯ	o m o.ɯ	None	Huitotoan	o m o.ɯ	807	2014	Huber2021	V C V
1043	WitotoMurui	ye	omoɯ	omoɯ	o m o.ɯ	2PL	Huitotoan	o m o.ɯ	807	2014	Huber2021	V C V
1249	WitotoNipode	ye	ómaɯ	ómaɯ	o m a.ɯ	None	Huitotoan	o m a.ɯ	807	2014	Huber2021	V C V
827	WitotoMinica	ye	ómɯkoɯ	ómɯkoɯ	o m ɯ k oɯ	None	Huitotoan	o m ɯ k oɯ	3258	5451	Huber2021	V C V C V
1044	WitotoMurui	ye	omɯko	omɯko	o m ɯ k o	2DL.M	Huitotoan	o m ɯ k o	3258	5451	Huber2021	V C V C V
1250	WitotoNipode	ye	ómaɯko	ómaɯko	o m aɯ k o	None	Huitotoan	o m aɯ k o	3258	5451	Huber2021	V C V C V
2422	Bora	ye	ámɯɯ́ʔa	ámɯɯ́ʔa	a m ɯ.ɯ ʔ a	None	Boran	a m ɯ.ɯ ʔ a	3242	5436	Seifart2024	V C V C V
2423	Muinane	ye	amɨ́ɨ́ʔai	amɨ́ɨ́ʔai	a m ɨ.ɨ ʔ a.i	None	Boran	a m ɨ.ɨ ʔ a.i	3242	5436	Seifart2024	V C V C V
2421	Proto-Bora-Muinane	ye	amɨɨai	amɨɨai	a m ɨ.ɨ a.i	None	Boran	a m ɨ.ɨ - a.i	3242	5436	Seifart2024	V C V V
2923	AchuarShiwiar	ye	átum	átum	a t u m	None	Chicham	a t u m -	3240	5433	Fast2008	V C V C
4977	Aguaruna	ye	atumɨ	atumɨ	a t ʊ m ɨ	None	Chicham	a t ʊ m ɨ	3240	5433	Overall2007	V C V C V
3715	Shuar	ye	átum	átum	a t u m	None	Chicham	a t u m -	3240	5433	Pellizzaro2005	V C V C
4060	Wampis	ye	atum	atumɨ	a t u m ɨ	None	Chicham	a t u m ɨ	3240	5433	Peña2023	V C V C V
1654	Arabela	year	maɾij̃ia	maɾij̃ia	m a ɾ i hʲ a	None	Zaparoan	- m a ɾ i hʲ a	3265	5473	Johansson2021	C V C V C V
192	Iquito	year	amáriyaana	amáriyaana	a m a r i j aː	year	Zaparoan	a m a r i j aː	3265	5473	Michael2022	V C V C V C V
4798	Zaparo	year	amarihya	amarihya	a m a r i hʲ a	None	Zaparoan	a m a r i hʲ a	3265	5473	Beier2014	V C V C V C V
2717	Bora	year	pʰíhkʰʲapa	pʰíhkʰʲapa	pʰ i h.kʰʲ a p a	None	Boran	pʰ i h.kʰʲ a p a	3266	5474	Seifart2024	C V C V C V
2718	Muinane	year	ɸikába	ɸikába	ɸ i k a b a	None	Boran	ɸ i k a b a	3266	5474	Seifart2024	C V C V C V
2716	Proto-Bora-Muinane	year	pikaba	pikaba	p i k a b a	None	Boran	p i k a b a	3266	5474	Seifart2024	C V C V C V
880	WitotoMinica	yellow	borárede	borárede	b o ɾ a + ɾ e + d e	None	Huitotoan	b o ɾ a + ɾ e + d e	3292	5501 2015 2016	Huber2021	C V C V + C V + C V
1093	WitotoMurui	yellow	borarede	borarede	b o r a + r e + d e	None	Huitotoan	b o r a + r e + d e	3292	5501 2015 2016	Huber2021	C V C V + C V + C V
1299	WitotoNipode	yellow	borárede	borárede	b o ɾ a + ɾ e + d e	None	Huitotoan	b o ɾ a + ɾ e + d e	3292	5501 2015 2016	Huber2021	C V C V + C V + C V
2556	Bora	yellow	ʧíhkʰʲáneɯ́βɯ́	ʧíhkʰʲáneɯ́βɯ́	tʃ i	None	Boran	tʃ i	3282	5493	Seifart2024	C V
2557	Muinane	yellow	gíígiβano	gíígiβano	g i.i	None	Boran	g i.i	3282	5493	Seifart2024	C V
2555	Proto-Bora-Muinane	yellow	gi	gi	g i	None	Boran	g i	3282	5493	Seifart2024	C V
4979	AchuarShiwiar	yellow	yangkú	yangkú	j a ŋ k u	None	Chicham	j a ŋ k u	3294	5504	Fast2008	C V C C V
4978	Aguaruna	yellow	yagkú	yagkú	j a ŋ k ʊ	None	Chicham	j a ŋ k ʊ	3294	5504	Paati2020	C V C C V
3717	Shuar	yellow	yanku	yanku	j a ŋ k u	None	Chicham	j a ŋ k u	3294	5504	Pellizzaro2005	C V C C V
4217	Wampis	yellow	yanku	yanku	j a n k u	None	Chicham	j a n k u	3294	5504	Peña2023	C V C C V
