ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES
4430	Yagua	when?	nutyaju	nutyaju	n u tʲ a h u	None	Peba-Yagua	n u tʲ a h u	3024	5119	Gonzales2023	4 7 1 7 3 7	AXBYBZ	NYTAHY	32	32.N.C 32.Y.V 32.T.C 32.A.V 32.H.C 32.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nutʲahu	0
4649	Yanesha	when?	esempoˀt	esempoˀt	e s e m p oˀ t	None	Arawakan	e s e m p oˀ t	3026	5120	Peña2024	7 3 7 4 1 7 1	XBYMBYN	ESEMPUT	34	34.E.V 34.S.C 34.E.V 34.M.c 34.P.C 34.U.V 34.T.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	esempoˀt	0
4787	Zaparo	when?	tiyakari	tiyakari	t i j a k a r i	None	Zaparoan	( t i j a ) k a r i	3012	5108	Beier2014	1 7 6 7 1 7 5 7	AXBYBYBZ	TIJAKARI	35	35.T.C 35.I.V 35.J.C 35.A.V 35.K.C 35.A.V 35.R.C 35.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tijakari	0
182	Iquito	where?	tɨɨti	tɨɨti	t ɨː t i	where	Zaparoan	t ɨː t i	3029	5132	Michael2022	1 7 1 7	AXBZ	TITI	11	11.T.C 11.I.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8	tɨːti	0
314	Ticuna	where?	g̃èʼta̋	g̃èʼta̋	ŋ e ʔ t a	where? (aloc)	Ticuna-Yuri	ŋ e ʔ t a	3039	5141	Bertet2020	4 7 1 1 7	AXMBZ	NEHTA	25	25.N.C 25.E.V 25.H.c 25.T.C 25.A.V	2.0 1.5 1.1 1.75 0.8	ŋeʔta	0
315	Ticuna	where?	g̃èʼtà	g̃èʼtà	ŋ e ʔ t a	where? (ploc)	Ticuna-Yuri	ŋ e ʔ t a	3039	5141	Bertet2020	4 7 1 1 7	AXMBZ	NEHTA	25	25.N.C 25.E.V 25.H.c 25.T.C 25.A.V	2.0 1.5 1.1 1.75 0.8	ŋeʔta	1
501	Ocaina	where?	dzoo	dzoo	dz oː	None	Huitotoan	dz oː -	3034	5137	Huber2021	2 7	AX	CU	16	16.C.C 16.U.V	2.0 1.5	dzoː	0
502	Ocaina	where?	dzõõ	dzõõ	dz oː	None	Huitotoan	dz oː -	3034	5137	Huber2021	2 7	AX	CU	16	16.C.C 16.U.V	2.0 1.5	dzoː	1
503	Ocaina	where?	dzõõʔ	dzõõʔ	dz oː ʔ	None	Huitotoan	dz oː ʔ	3034	5137	Huber2021	2 7 1	AXN	CUH	16	16.C.C 16.U.V 16.H.c	2.0 1.5 0.8	dzoːʔ	0
687	Resigaro	where?	henéé	henéé	h e n eː	None	Arawakan	h e n eː	3035	5138	Huber2021	3 7 4 7	AXBZ	HENE	20	20.H.C 20.E.V 20.N.C 20.E.V	2.0 1.5 1.75 0.8	heneː	0
887	WitotoMinica	where?	nɯnó	nɯnó	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	4 7 9 4 7	AX_AX	NI_NU	29	29.N.C 29.I.V 29._._ 29.N.C 29.U.V	2.0 1.5 0.0 2.0 1.5	nɯ+no	0
888	WitotoMinica	where?	nɯné	nɯné	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	4 7 9 4 7	AX_AX	NI_NE	29	29.N.C 29.I.V 29._._ 29.N.C 29.E.V	2.0 1.5 0.0 2.0 1.5	nɯ+ne	0
1099	WitotoMurui	where?	nɯno	nɯno	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	4 7 9 4 7	AX_AX	NI_NU	30	30.N.C 30.I.V 30._._ 30.N.C 30.U.V	2.0 1.5 0.0 2.0 1.5	nɯ+no	0
1100	WitotoMurui	where?	nɯne	nɯne	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	4 7 9 4 7	AX_AX	NI_NE	30	30.N.C 30.I.V 30._._ 30.N.C 30.E.V	2.0 1.5 0.0 2.0 1.5	nɯ+ne	0
1305	WitotoNipode	where?	nɯnó	nɯnó	n ɯ + n o	None	Huitotoan	n ɯ + n o	3041	5143 1915	Huber2021	4 7 9 4 7	AX_AX	NI_NU	31	31.N.C 31.I.V 31._._ 31.N.C 31.U.V	2.0 1.5 0.0 2.0 1.5	nɯ+no	0
1306	WitotoNipode	where?	nɯné	nɯné	n ɯ + n e	None	Huitotoan	n ɯ + n e	3042	5143 1925	Huber2021	4 7 9 4 7	AX_AX	NI_NE	31	31.N.C 31.I.V 31._._ 31.N.C 31.E.V	2.0 1.5 0.0 2.0 1.5	nɯ+ne	0
1513	Aguaruna	where?	tuwi	tuwi	t ʊ w i	None	Chicham	t ʊ w i	3028	5131	Johansson2021	1 7 6 7	AXBZ	TYWI	2	2.T.C 2.Y.V 2.W.C 2.I.V	2.0 1.5 1.75 0.8	tʊwi	0
1647	Arabela	where?	tee	tee	t ɨː	None	Zaparoan	t ɨː - -	3029	5132	Johansson2021	1 7	AX	TI	4	4.T.C 4.I.V	2.0 1.5	tɨː	0
1758	Candoshi-Shapra	where?	tamanʃita	tamanʃita	t a m a n ʃ i t a	None	Isolate	t a m a n ʃ i t a	3030	5133	Johansson2021	1 7 4 7 4 3 7 1 7	AXBYMBYBZ	TAMANSITA	6	6.T.C 6.A.V 6.M.C 6.A.V 6.N.c 6.S.C 6.I.V 6.T.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	tamanʃita	0
1888	Chayahuita	where?	insɨkɨtaʔ	insɨkɨtaʔ	i n s ɨ k ɨ t a ʔ	None	Cahuapanan	i n s ɨ k ɨ t a ʔ	3032	5135	Johansson2021	7 4 3 7 1 7 1 7 1	XMBYBYBYN	INSIKITAH	8	8.I.V 8.N.c 8.S.C 8.I.V 8.K.C 8.I.V 8.T.C 8.A.V 8.H.c	1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	insɨkɨtaʔ	0
2009	Muniche	where?	manca	manca	m a n c a	None	Isolate	m a n c a	3033	5136	Johansson2021	4 7 4 1 7	AXMBZ	MANCA	15	15.M.C 15.A.V 15.N.c 15.C.C 15.A.V	2.0 1.5 1.1 1.75 0.8	manca	0
2120	Taushiro	where?	hihan	hihan	h i h a n	None	Isolate	h i h a n	3038	5140	Johansson2021	3 7 3 7 4	AXBYN	HIHAN	23	23.H.C 23.I.V 23.H.C 23.A.V 23.N.c	2.0 1.5 1.75 1.3 0.8	hihan	0
2254	Waorani	where?	æjõbõdõ	æjõbõdõ	æ j o b o d o	None	Isolate	æ j o b o d o	3040	5142	Johansson2021	7 6 7 1 7 1 7	XBYBYBZ	EJUPUTU	28	28.E.V 28.J.C 28.U.V 28.P.C 28.U.V 28.T.C 28.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	æjobodo	0
2911	AchuarShiwiar	where?	tuní	tuní	t u n i	None	Chicham	t u n i	3028	5131	Fast2008	1 7 4 7	AXBZ	TYNI	1	1.T.C 1.Y.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	tuni	0
3042	Canichana	where?	lava	lava	l a v a	None	Isolate	l a v a	3031	5134	Crevels2012	5 7 3 7	AXBZ	LABA	7	7.L.C 7.A.V 7.B.C 7.A.V	2.0 1.5 1.75 0.8	lava	0
3524	Shiwilu	where?	enkasek	enkasek	ə n g a s ə ˀk	None	Cahuapanan	ə n g a s ə ˀk	3036	5139	Valenzuela2012	7 4 1 7 3 7 1	XMBYBYN	ENKASEK	21	21.E.V 21.N.c 21.K.C 21.A.V 21.S.C 21.E.V 21.K.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	əngasəˀk	0
3963	Urarina	where?	dʒɨ́	dʒɨ́	dʒ i	None	Isolate	dʒ i	913	214	Peña2023	1 7	AX	TI	26	26.T.C 26.I.V	2.0 1.5	dʒi	0
4068	Wampis	where?	tui	tui	t u i	None	Chicham	t u - i	3028	5131	Peña2023	1 7 7	AXZ	TYI	27	27.T.C 27.Y.V 27.I.V	2.0 1.5 0.8	tui	0
4429	Yagua	where?	te	te	t e	None	Peba-Yagua	t e - -	3028	5131	Gonzales2023	1 7	AX	TE	32	32.T.C 32.E.V	2.0 1.5	te	1
4788	Zaparo	where?	tayi	tayi	t a j i	None	Zaparoan	t a j i	924	215	Beier2014	1 7 6 7	AXBZ	TAJI	35	35.T.C 35.A.V 35.J.C 35.I.V	2.0 1.5 1.75 0.8	taji	0
4969	Shuar	where?	tuí	tuí	t u !í/i	None	Chicham	t u - !í/i	3028	5131	Pellizzaro2005	1 7 7	AXZ	TYI	22	22.T.C 22.Y.V 22.I.V	2.0 1.5 0.8	tu!í/i	0
183	Iquito	white	musútina	musútina	m u s u t i n a	white	Zaparoan	m u s u t i n a	3055	5168	Michael2022	4 7 3 7 1 7 4 7	AXBYBYBZ	MYSYTINA	11	11.M.C 11.Y.V 11.S.C 11.Y.V 11.T.C 11.I.V 11.N.C 11.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	musutina	0
316	Ticuna	white	cho̰	cho̰	tɕ o	be white	Ticuna-Yuri	tɕ o	3066	5178	Bertet2020	2 7	AX	CU	25	25.C.C 25.U.V	2.0 1.5	tɕo	1
317	Ticuna	white	pŭʼu	pŭʼu	p u ʔ u	be white	Ticuna-Yuri	p u ʔ u	3044	5159	Bertet2020	1 7 1 7	AXBZ	PYHY	25	25.P.C 25.Y.V 25.H.C 25.Y.V	2.0 1.5 1.75 0.8	puʔu	0
439	Ocaina	white	ɸɯrãìãìɲ̥a	ɸɯrãìãìɲ̥a	ɸ ɯ r !ai/a !ai/a ɲ̥ a	None	Huitotoan	ɸ ɯ r !ai/a !ai/a ɲ̥ a	3051	5164	Huber2021	3 7 5 7 7 4 7	AXBYYBZ	BIRAANA	16	16.B.C 16.I.V 16.R.C 16.A.V 16.A.V 16.N.C 16.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	ɸɯr!ai/a!ai/aɲ̥a	0
647	Resigaro	white	heɸííʔ	heɸííʔ	h e ɸ iː ʔ	None	Arawakan	h e ɸ iː ʔ	3062	5174	Huber2021	3 7 3 7 1	AXBYN	HEBIH	20	20.H.C 20.E.V 20.B.C 20.I.V 20.H.c	2.0 1.5 1.75 1.3 0.8	heɸiːʔ	0
836	WitotoMinica	white	úθerede	úθerede	u θ e + ɾ e + d e	None	Huitotoan	u θ e + ɾ e + d e	3069	5181 1927 1951	Huber2021	7 3 7 9 5 7 9 1 7	XBZ_AX_AX	YDE_RE_TE	29	29.Y.V 29.D.C 29.E.V 29._._ 29.R.C 29.E.V 29._._ 29.T.C 29.E.V	1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5	uθe+ɾe+de	0
1052	WitotoMurui	white	uθerede	uθerede	u θ e + r e + d e	None	Huitotoan	u θ e + r e + d e	3069	5181 1927 1951	Huber2021	7 3 7 9 5 7 9 1 7	XBZ_AX_AX	YDE_RE_TE	30	30.Y.V 30.D.C 30.E.V 30._._ 30.R.C 30.E.V 30._._ 30.T.C 30.E.V	1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5	uθe+re+de	0
1258	WitotoNipode	white	úterede	úterede	u t e + ɾ e + d e	None	Huitotoan	u t e + ɾ e + d e	3069	5181 1927 1951	Huber2021	7 1 7 9 5 7 9 1 7	XBZ_AX_AX	YTE_RE_TE	31	31.Y.V 31.T.C 31.E.V 31._._ 31.R.C 31.E.V 31._._ 31.T.C 31.E.V	1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ute+ɾe+de	0
1514	Aguaruna	white	puhu	puhu	p ʊ h ʊ	None	Chicham	p ʊ h ʊ	3044	5159	Johansson2021	1 7 3 7	AXBZ	PYHY	2	2.P.C 2.Y.V 2.H.C 2.Y.V	2.0 1.5 1.75 0.8	pʊhʊ	0
1648	Arabela	white	kowaj̃a	kowaj̃a	k o w a h a	None	Zaparoan	k o w a h a	3048	5161	Johansson2021	1 7 6 7 3 7	AXBYBZ	KUWAHA	4	4.K.C 4.U.V 4.W.C 4.A.V 4.H.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kowaha	1
1759	Candoshi-Shapra	white	mpooɾʃi	mpooɾʃi	ⁿp oː ɾ ʃ i	None	Isolate	ⁿp oː ɾ ʃ i	3049	5162	Johansson2021	1 7 5 3 7	AXMBZ	PURSI	6	6.P.C 6.U.V 6.R.c 6.S.C 6.I.V	2.0 1.5 1.1 1.75 0.8	ⁿpoːɾʃi	0
1889	Chayahuita	white	wiɾiton	wiɾiton	w i ɾ i t o n	None	Cahuapanan	w i ɾ i t o n	3052	5165	Johansson2021	6 7 5 7 1 7 4	AXBYBYN	WIRITUN	8	8.W.C 8.I.V 8.R.C 8.I.V 8.T.C 8.U.V 8.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	wiɾiton	0
2010	Muniche	white	ahnedatsaʔa	ahnedatsaʔa	a h n e d a ts a ʔ a	None	Isolate	a h n e d a ts a ʔ a	3059	5171	Johansson2021	7 3 4 7 1 7 2 7 1 7	XBCYBYBYBZ	AHNETACAHA	15	15.A.V 15.H.C 15.N.C 15.E.V 15.T.C 15.A.V 15.C.C 15.A.V 15.H.C 15.A.V	1.5 1.75 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	ahnedatsaʔa	0
2121	Taushiro	white	haʔanta	haʔanta	h a ʔ a n t a	None	Isolate	h a ʔ a n t a	3064	5176	Johansson2021	3 7 1 7 4 1 7	AXBYMBZ	HAHANTA	23	23.H.C 23.A.V 23.H.C 23.A.V 23.N.c 23.T.C 23.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	haʔanta	0
2255	Waorani	white	dãbæ̃ta	dãbæ̃ta	d a b æ t a	None	Isolate	d a b æ t a	3068	5180	Johansson2021	1 7 1 7 1 7	AXBYBZ	TAPETA	28	28.T.C 28.A.V 28.P.C 28.E.V 28.T.C 28.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dabæta	0
2440	Proto-Bora-Muinane	white	ʦeʦee	ʦeʦee	ts e ts e e	None	Boran	ts e ts e.e	3046	5160	Seifart2024	2 7 2 7 7	AXBYZ	CECEE	19	19.C.C 19.E.V 19.C.C 19.E.V 19.E.V	2.0 1.5 1.75 1.3 0.8	tsetsee	0
2441	Bora	white	ʦʰɨʦʰɨ	ʦʰɨʦʰɨ	tsʰ ɨ tsʰ ɨ	None	Boran	tsʰ ɨ tsʰ ɨ	3046	5160	Seifart2024	2 7 2 7	AXBZ	CICI	5	5.C.C 5.I.V 5.C.C 5.I.V	2.0 1.5 1.75 0.8	tsʰɨtsʰɨ	0
2442	Muinane	white	sésééne	sésééne	s e s e e + n e	None	Boran	s e s e.e + n e	3047	5160 1926	Seifart2024	3 7 3 7 7 9 4 7	AXBYZ_AX	SESEE_NE	14	14.S.C 14.E.V 14.S.C 14.E.V 14.E.V 14._._ 14.N.C 14.E.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5	sesee+ne	0
2912	AchuarShiwiar	white	púju	púju	p u h u	Because of order of the entries: píshi	Chicham	p u h u	3044	5159	Fast2008	1 7 3 7	AXBZ	PYHY	1	1.P.C 1.Y.V 1.H.C 1.Y.V	2.0 1.5 1.75 0.8	puhu	0
2959	Andoa	white	oshíshia	oshíshia	o ʃ i ʃ ia	None	Zaparoan	o ʃ i ʃ ia	1008	225	Michael2009	7 3 7 3 7	XBYBZ	USISI	3	3.U.V 3.S.C 3.I.V 3.S.C 3.I.V	1.5 1.75 1.3 1.75 0.8	oʃiʃia	0
3043	Canichana	white	m-bara	m-bara	m + b a ɾ a	None	Isolate	m + b a ɾ a - - -	3050	5163 5164	Crevels2012	4 9 1 7 5 7	A_AXBZ	M_PARA	7	7.M.C 7._._ 7.P.C 7.A.V 7.R.C 7.A.V	2.0 0.0 2.0 1.5 1.75 0.8	m+baɾa	0
3049	Juri	white	háre	háre	ʔ a ɾ e	Martius: albus	Ticuna-Yuri	- ʔ a ɾ e	3056	5169	Martius1867	1 7 5 7	AXBZ	HARE	12	12.H.C 12.A.V 12.R.C 12.E.V	2.0 1.5 1.75 0.8	ʔaɾe	0
3050	Juri	white	ahré	ahré	a ʔ ɾ e	Martius: albus	Ticuna-Yuri	a ʔ - ɾ e	3056	5169	Martius1867	7 1 5 7	XBCZ	AHRE	12	12.A.V 12.H.C 12.R.C 12.E.V	1.5 1.75 1.5 0.8	aʔɾe	1
3051	Juri	white	aâre	aâre	a a ɾ e	Martius: albus	Ticuna-Yuri	a - a ɾ e	3056	5169	Martius1867	7 7 5 7	XYBZ	AARE	12	12.A.V 12.A.V 12.R.C 12.E.V	1.5 1.3 1.75 0.8	aaɾe	0
3199	Coeruna	white	hacoámö	hacoámö	ʔ a k o a m o	Martius: albus, a, um	Huitotoan	ʔ a k o a m o	3054	5167	Martius1867	1 7 1 7 7 4 7	AXBYYBZ	HAKUAMU	10	10.H.C 10.A.V 10.K.C 10.U.V 10.A.V 10.M.C 10.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	ʔakoamo	0
3259	Pebas	white	papasey	papasey	p a p a s e j	Martius: albus	Peba-Yagua	p a p a s e j -	3061	5173	Martius1867	1 7 1 7 3 7 6	AXBYBYN	PAPASEJ	18	18.P.C 18.A.V 18.P.C 18.A.V 18.S.C 18.E.V 18.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	papasej	0
3296	MiranhaCarapana-Tapuya	white	iháma	iháma	i ʔ a m a	Martius: albus	Huitotoan	i ʔ a m a	3058	5170	Martius1867	7 1 7 4 7	XBYBZ	IHAMA	13	13.I.V 13.H.C 13.A.V 13.M.C 13.A.V	1.5 1.75 1.3 1.75 0.8	iʔama	0
3525	Shiwilu	white	dadapu	dadapu	ð a ð a p u	None	Cahuapanan	ð a ð a p u	3063	5175	Valenzuela2012	3 7 3 7 1 7	AXBYBZ	DADAPY	21	21.D.C 21.A.V 21.D.C 21.A.V 21.P.C 21.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ðaðapu	0
3706	Shuar	white	puju	puju	p u h u	None	Chicham	p u h u	3044	5159	Pellizzaro2005	1 7 3 7	AXBZ	PYHY	22	22.P.C 22.Y.V 22.H.C 22.Y.V	2.0 1.5 1.75 0.8	puhu	1
3735	Chibito	white	utsūtš (atsutš)	utsūtš	u ts u tʃ	Tessmann: weiß	Isolate	u ts u tʃ	3053	5166	Tessmann1930	7 2 7 1	XBYN	YCYT	9	9.Y.V 9.C.C 9.Y.V 9.T.c	1.5 1.75 1.3 0.8	utsutʃ	0
3754	Omurano	white	tšalama	tšalama	tʃ a l a m a	Tessmann: weiß	Isolate	tʃ a l a m a	3060	5172	Tessmann1930	1 7 5 7 4 7	AXBYBZ	TALAMA	17	17.T.C 17.A.V 17.L.C 17.A.V 17.M.C 17.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tʃalama	0
3813	Tequiraca	white	sukḗe	sukḗe	s u k e e	Tessmann: weiß	Isolate	s u k e e	3065	5177	Tessmann1930	3 7 1 7 7	AXBYZ	SYKEE	24	24.S.C 24.Y.V 24.K.C 24.E.V 24.E.V	2.0 1.5 1.75 1.3 0.8	sukee	0
3826	Yameo	white	pašelắ	pašelắ	p a ʃ e l a	Tessmann: weiß	Peba-Yagua	- - p a ʃ e l a	3061	5173	Tessmann1930	1 7 3 7 5 7	AXBYBZ	PASELA	33	33.P.C 33.A.V 33.S.C 33.E.V 33.L.C 33.A.V	2.0 1.5 1.75 1.3 1.75 0.8	paʃela	0
3889	Urarina	white	s̪umãhã́ĩ	s̪umãhã́ĩ	s u m a h a i	None	Isolate	s u m a h a i	3067	5179	Peña2023	3 7 4 7 3 7 7	AXBYBYZ	SYMAHAI	26	26.S.C 26.Y.V 26.M.C 26.A.V 26.H.C 26.A.V 26.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	sumahai	0
4218	Wampis	white	puju	puju	p u h u	None	Chicham	p u h u	3044	5159	Peña2023	1 7 3 7	AXBZ	PYHY	27	27.P.C 27.Y.V 27.H.C 27.Y.V	2.0 1.5 1.75 0.8	puhu	0
4400	Yagua	white	pupasi	pupasi	p u p a s i	None	Peba-Yagua	p u p a s i - -	3061	5173	Gonzales2023	1 7 1 7 3 7	AXBYBZ	PYPASI	32	32.P.C 32.Y.V 32.P.C 32.A.V 32.S.C 32.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pupasi	0
4617	Yanesha	white	waʎamaˀtʲ	waʎamaˀtʲ	w a ʎ a m aˀ tʲ	None	Arawakan	w a ʎ a m aˀ tʲ	3070	5183	Peña2024	6 7 5 7 4 7 1	AXBYBYN	WALAMAT	34	34.W.C 34.A.V 34.L.C 34.A.V 34.M.C 34.A.V 34.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	waʎamaˀtʲ	0
4789	Zaparo	white	ushicha	ushicha	u ʃ i tʃ a	None	Zaparoan	u ʃ i tʃ a	1008	225	Beier2014	7 3 7 1 7	XBYBZ	YSITA	35	35.Y.V 35.S.C 35.I.V 35.T.C 35.A.V	1.5 1.75 1.3 1.75 0.8	uʃitʃa	0
184	Iquito	who?	kánɨɨka	kánɨɨka	k a n ɨː k a	who	Zaparoan	k a n ɨː k a - -	3073	5200	Michael2022	1 7 4 7 1 7	AXBYBZ	KANIKA	11	11.K.C 11.A.V 11.N.C 11.I.V 11.K.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kanɨːka	0
446	Ocaina	who?	bṍ	bṍ	b o	None	Huitotoan	b o	3081	5206	Huber2021	1 7	AX	PU	16	16.P.C 16.U.V	2.0 1.5	bo	0
654	Resigaro	who?	kéení	kéení	k eː n i	None	Arawakan	k eː n i - - - -	3073	5200	Huber2021	1 7 4 7	AXBZ	KENI	20	20.K.C 20.E.V 20.N.C 20.I.V	2.0 1.5 1.75 0.8	keːni	0
841	WitotoMinica	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	1 7	AX	PY	29	29.P.C 29.Y.V	2.0 1.5	bu	0
1057	WitotoMurui	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	1 7	AX	PY	30	30.P.C 30.Y.V	2.0 1.5	bu	0
1263	WitotoNipode	who?	bu	bu	b u	None	Huitotoan	b u	3081	5206	Huber2021	1 7	AX	PY	31	31.P.C 31.Y.V	2.0 1.5	bu	0
1515	Aguaruna	who?	ja	ja	j a	None	Chicham	j a	3071	5199	Johansson2021	6 7	AX	JA	2	2.J.C 2.A.V	2.0 1.5	ja	0
1649	Arabela	who?	kana	kana	k a n a	None	Zaparoan	k a n - - a - -	3073	5200	Johansson2021	1 7 4 7	AXBZ	KANA	4	4.K.C 4.A.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	kana	0
1760	Candoshi-Shapra	who?	tʃaka	tʃaka	tʃ a k a	None	Isolate	tʃ a k a	3077	5202	Johansson2021	1 7 1 7	AXBZ	TAKA	6	6.T.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	tʃaka	0
1890	Chayahuita	who?	inkaɾitaʔ	inkaɾitaʔ	i n k a ɾ i t a ʔ	None	Cahuapanan	i n k a ɾ i t a ʔ	3079	5204	Johansson2021	7 4 1 7 5 7 1 7 1	XMBYBYBYN	INKARITAH	8	8.I.V 8.N.c 8.K.C 8.A.V 8.R.C 8.I.V 8.T.C 8.A.V 8.H.c	1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	inkaɾitaʔ	0
2011	Muniche	who?	putaduça	putaduça	p u t a d u ç a	None	Isolate	p u t a d u ç a	3080	5205	Johansson2021	1 7 1 7 1 7 3 7	AXBYBYBZ	PYTATYSA	15	15.P.C 15.Y.V 15.T.C 15.A.V 15.T.C 15.Y.V 15.S.C 15.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	putaduça	0
2122	Taushiro	who?	kuʔhan	kuʔhan	k u ʔ h a n	None	Isolate	k u ʔ h a n	3083	5208	Johansson2021	1 7 1 3 7 4	AXBCYN	KYHHAN	23	23.K.C 23.Y.V 23.H.C 23.H.C 23.A.V 23.N.c	2.0 1.5 1.75 1.5 1.3 0.8	kuʔhan	0
2256	Waorani	who?	ækãdõ	ækãdõ	æ k a d o	None	Isolate	æ k a d o	3085	5210	Johansson2021	7 1 7 1 7	XBYBZ	EKATU	28	28.E.V 28.K.C 28.A.V 28.T.C 28.U.V	1.5 1.75 1.3 1.75 0.8	ækado	0
2452	Proto-Bora-Muinane	who?	mɨ-	mɨ-	m ɨ	None	Boran	m ɨ	3074	5201	Seifart2024	4 7	AX	MI	19	19.M.C 19.I.V	2.0 1.5	mɨ	0
2453	Proto-Bora-Muinane	who?	ka-	ka-	k a	None	Boran	k a ( - - - - - )	3088	5213	Seifart2024	1 7	AX	KA	19	19.K.C 19.A.V	2.0 1.5	ka	0
2454	Bora	who?	mɯ́ʔa	mɯ́ʔa	m ɯ + ʔ a	None	Boran	m ɯ + ʔ a	3075	5201 1952	Seifart2024	4 7 9 1 7	AX_AX	MI_HA	5	5.M.C 5.I.V 5._._ 5.H.C 5.A.V	2.0 1.5 0.0 2.0 1.5	mɯ+ʔa	0
2455	Bora	who?	kʰaatʰʲéʔa	kʰaatʰʲéʔa	kʰ a a + tʰʲ ɛ + ʔ a	/-tʰʲɛ/ AN.PL	Boran	kʰ a.a ( - - - - - ) + tʰʲ ɛ + ʔ a	3089	5213 1954 1952	Seifart2024	1 7 7 9 1 7 9 1 7	AXZ_AX_AX	KAA_TE_HA	5	5.K.C 5.A.V 5.A.V 5._._ 5.T.C 5.E.V 5._._ 5.H.C 5.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	kʰaa+tʰʲɛ+ʔa	0
2456	Muinane	who?	mɨ́hɨ́	mɨ́hɨ́	m ɨ + h ɨ	None	Boran	m ɨ + h ɨ	3076	5201 1953	Seifart2024	4 7 9 3 7	AX_AX	MI_HI	14	14.M.C 14.I.V 14._._ 14.H.C 14.I.V	2.0 1.5 0.0 2.0 1.5	mɨ+hɨ	0
2457	Muinane	who?	káháánɨ	káháánɨ	k a h a a n ɨ	None	Boran	k a ( h a a n ɨ )	3088	5213	Seifart2024	1 7 3 7 7 4 7	AXBYYBZ	KAHAANI	14	14.K.C 14.A.V 14.H.C 14.A.V 14.A.V 14.N.C 14.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	kahaanɨ	0
2458	Muinane	who?	káháámo	káháámo	k a h a a m o	None	Boran	k a ( h a a m o )	3088	5213	Seifart2024	1 7 3 7 7 4 7	AXBYYBZ	KAHAAMU	14	14.K.C 14.A.V 14.H.C 14.A.V 14.A.V 14.M.C 14.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	kahaamo	0
2913	AchuarShiwiar	who?	ya	ya	j a	Because of order of the entries and examples: yáki	Chicham	j a	3071	5199	Fast2008	6 7	AX	JA	1	1.J.C 1.A.V	2.0 1.5	ja	0
3044	Canichana	who?	ctanhati	ctanhati	k t a n h a t i	None	Isolate	k t a n h a t i	3078	5203	Crevels2012	1 1 7 4 3 7 1 7	ACYMBYBZ	KTANHATI	7	7.K.C 7.T.C 7.A.V 7.N.c 7.H.C 7.A.V 7.T.C 7.I.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	ktanhati	0
3526	Shiwilu	who?	den	den	ð ə n	None	Cahuapanan	ð ə n	3082	5207	Valenzuela2012	3 7 4	AXN	DEN	21	21.D.C 21.E.V 21.N.c	2.0 1.5 0.8	ðən	0
