Source Doculect	Target Doculect	Concept	Form	Borrowed Form	Cogid	Distance from Identity Score	Levenshtein Distance	Bigram Distance	Trigram Distance	Combined Distance	Same Family?
Shuar	Wampis	thick	kámpuram	wankaram	2027	0.5	0.625	0.625	0.5555555555555556	0.5763888888888888	yes
Shuar	Wampis	thick	kámpuram	kampuram	2027	0.41666666666666663	0.125	0.125	0.1111111111111111	0.19444444444444442	yes
Wampis	Aguaruna	thick	wankaram	kampuham	2027	0.5	0.625	0.625	0.5185185185185185	0.5671296296296297	yes
Wampis	AchuarShiwiar	thick	wankaram	nupáram	2027	0.6666666666666667	0.625	0.5625	0.48148148148148145	0.5839120370370371	yes
Wampis	Shuar	thick	wankaram	kámpuram	2027	0.5	0.625	0.625	0.5185185185185186	0.5671296296296297	yes
Wampis	Aguaruna	thick	kampuram	kampuham	2027	0.5	0.125	0.125	0.1111111111111111	0.2152777777777778	yes
Wampis	AchuarShiwiar	thick	kampuram	nupáram	2027	0.6666666666666667	0.5	0.5	0.40740740740740744	0.5185185185185186	yes
Wampis	Shuar	thick	kampuram	kámpuram	2027	0.41666666666666663	0.125	0.125	0.1111111111111111	0.19444444444444442	yes
Iquito	Proto-Bora-Muinane	thin	kiísana	ɨtʦi-	2048	0.75	1.0	0.9285714285714286	0.7916666666666666	0.8675595238095238	no
Iquito	Bora	thin	kiísana	ɯhʦʰi	2048	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Iquito	Muinane	thin	kiísana	ɨ́sino	2048	0.75	0.7142857142857143	0.6428571428571429	0.5833333333333333	0.6726190476190477	no
WitotoMinica	WitotoMurui	thin	ʤɯ́aɯde	ʤɯaɯde	2057	0.5833333333333333	0.14285714285714285	0.21428571428571427	0.20833333333333331	0.28720238095238093	yes
WitotoMinica	WitotoNipode	thin	ʤɯ́aɯde	ʤɯ́aɯde	2057	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	thin	ʤɯaɯde	ʤɯ́aɯde	2057	0.5833333333333333	0.14285714285714285	0.21428571428571427	0.16666666666666666	0.27678571428571425	yes
WitotoMurui	WitotoNipode	thin	ʤɯaɯde	ʤɯ́aɯde	2057	0.5833333333333333	0.14285714285714285	0.21428571428571427	0.16666666666666666	0.27678571428571425	yes
WitotoNipode	WitotoMinica	thin	ʤɯ́aɯde	ʤɯ́aɯde	2057	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	thin	ʤɯ́aɯde	ʤɯaɯde	2057	0.5833333333333333	0.14285714285714285	0.21428571428571427	0.20833333333333331	0.28720238095238093	yes
Proto-Bora-Muinane	Iquito	thin	ɨtʦi-	kiísana	2048	0.75	1.0	0.9285714285714286	0.7499999999999999	0.8571428571428572	no
Proto-Bora-Muinane	Bora	thin	ɨtʦi-	ɯhʦʰi	2048	0.625	0.8	0.6	0.4444444444444444	0.617361111111111	no
Proto-Bora-Muinane	Muinane	thin	ɨtʦi-	ɨ́sino	2048	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.6101190476190477	no
Proto-Bora-Muinane	Bora	thin	aini-	ani	2045	0.6666666666666667	0.4	0.5	0.38888888888888884	0.48888888888888893	no
Proto-Bora-Muinane	Muinane	thin	aini-	áɲino	2045	0.6666666666666667	0.8	0.6	0.38888888888888884	0.6138888888888889	no
Bora	Proto-Bora-Muinane	thin	ani	aini-	2045	0.6666666666666667	0.4	0.5	0.38888888888888884	0.48888888888888893	no
Bora	Muinane	thin	ani	áɲino	2045	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Bora	Iquito	thin	ɯhʦʰi	kiísana	2048	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Bora	Proto-Bora-Muinane	thin	ɯhʦʰi	ɨtʦi-	2048	0.625	0.8	0.6	0.5	0.63125	no
Bora	Muinane	thin	ɯhʦʰi	ɨ́sino	2048	0.625	1.0	0.8333333333333334	0.7619047619047619	0.8050595238095238	yes
Muinane	Iquito	thin	ɨ́sino	kiísana	2048	0.75	0.7142857142857143	0.6428571428571429	0.5833333333333333	0.6726190476190477	no
Muinane	Proto-Bora-Muinane	thin	ɨ́sino	ɨtʦi-	2048	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.5714285714285714	0.6220238095238095	no
Muinane	Bora	thin	ɨ́sino	ɯhʦʰi	2048	0.625	1.0	0.8333333333333334	0.7619047619047619	0.8050595238095238	yes
Muinane	Proto-Bora-Muinane	thin	áɲino	aini-	2045	0.6666666666666667	0.8	0.6	0.49999999999999994	0.6416666666666667	no
Muinane	Bora	thin	áɲino	ani	2045	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Iquito	Candoshi-Shapra	this	iina	ini	2064	0.5416666666666667	0.5	0.25	0.26666666666666666	0.38958333333333334	no
Iquito	Bora	this	iina	í-ɲeé	2064	0.75	1.0	0.9	0.7777777777777778	0.8569444444444444	no
Iquito	Muinane	this	iina	hí-no	2064	0.75	0.8	0.7	0.611111111111111	0.7152777777777778	no
Ocaina	WitotoMinica	this	bĩ́ĩ́	bíe	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Ocaina	WitotoMurui	this	bĩ́ĩ́	bie	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Ocaina	WitotoNipode	this	bĩ́ĩ́	bedá	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Ocaina	WitotoMinica	this	bĩ́hã	bíe	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Ocaina	WitotoMurui	this	bĩ́hã	bie	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
Ocaina	WitotoNipode	this	bĩ́hã	bedá	2068	0.5	0.8	0.7	0.611111111111111	0.6527777777777778	yes
Ocaina	WitotoMinica	this	baʔi	bíe	2068	0.625	0.75	0.625	0.5333333333333333	0.6333333333333333	yes
Ocaina	WitotoMurui	this	baʔi	bie	2068	0.625	0.75	0.5	0.4666666666666667	0.5854166666666667	yes
Ocaina	WitotoNipode	this	baʔi	bedá	2068	0.45833333333333337	0.75	0.625	0.5333333333333333	0.5916666666666667	yes
Ocaina	WitotoMinica	this	bɯ	bíe	2068	0.6666666666666667	0.6666666666666666	0.5	0.5	0.5833333333333334	yes
Ocaina	WitotoMurui	this	bɯ	bie	2068	0.6666666666666667	0.6666666666666666	0.5	0.5	0.5833333333333334	yes
Ocaina	WitotoNipode	this	bɯ	bedá	2068	0.6666666666666667	0.75	0.625	0.5999999999999999	0.6604166666666667	yes
Resigaro	Proto-Bora-Muinane	this	giʔí	hi-	2061	0.75	0.75	0.625	0.5999999999999999	0.6812499999999999	no
Resigaro	AchuarShiwiar	this	giʔí	jũ	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
Resigaro	Shuar	this	giʔí	ju	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
Resigaro	Wampis	this	giʔí	ju	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
Resigaro	Proto-Bora-Muinane	this	hí	hi-	2061	0.33333333333333337	0.6666666666666666	0.5	0.41666666666666663	0.47916666666666663	no
Resigaro	AchuarShiwiar	this	hí	jũ	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
Resigaro	Shuar	this	hí	ju	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
Resigaro	Wampis	this	hí	ju	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
WitotoMinica	Ocaina	this	bíe	bĩ́ĩ́	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
WitotoMinica	Ocaina	this	bíe	bĩ́hã	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
WitotoMinica	Ocaina	this	bíe	baʔi	2068	0.625	0.75	0.625	0.5333333333333333	0.6333333333333333	yes
WitotoMinica	Ocaina	this	bíe	bɯ	2068	0.6666666666666667	0.6666666666666666	0.5	0.5	0.5833333333333334	yes
WitotoMinica	WitotoMurui	this	bíe	bie	2068	0.25	0.3333333333333333	0.3333333333333333	0.25	0.29166666666666663	yes
WitotoMinica	WitotoNipode	this	bíe	bedá	2068	0.625	0.75	0.5	0.4666666666666666	0.5854166666666667	yes
WitotoMurui	Ocaina	this	bie	bĩ́ĩ́	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
WitotoMurui	Ocaina	this	bie	bĩ́hã	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
WitotoMurui	Ocaina	this	bie	baʔi	2068	0.625	0.75	0.5	0.4666666666666667	0.5854166666666667	yes
WitotoMurui	Ocaina	this	bie	bɯ	2068	0.6666666666666667	0.6666666666666666	0.5	0.5	0.5833333333333334	yes
WitotoMurui	WitotoMinica	this	bie	bíe	2068	0.25	0.3333333333333333	0.3333333333333333	0.25	0.29166666666666663	yes
WitotoMurui	WitotoNipode	this	bie	bedá	2068	0.625	0.75	0.5	0.4666666666666666	0.5854166666666667	yes
WitotoNipode	Ocaina	this	bedá	bĩ́ĩ́	2068	0.625	0.8	0.7	0.611111111111111	0.6840277777777778	yes
WitotoNipode	Ocaina	this	bedá	bĩ́hã	2068	0.5	0.8	0.7	0.611111111111111	0.6527777777777778	yes
WitotoNipode	Ocaina	this	bedá	baʔi	2068	0.45833333333333337	0.75	0.625	0.5333333333333333	0.5916666666666667	yes
WitotoNipode	Ocaina	this	bedá	bɯ	2068	0.6666666666666667	0.75	0.625	0.5999999999999999	0.6604166666666667	yes
WitotoNipode	WitotoMinica	this	bedá	bíe	2068	0.625	0.75	0.5	0.4666666666666666	0.5854166666666667	yes
WitotoNipode	WitotoMurui	this	bedá	bie	2068	0.625	0.75	0.5	0.4666666666666666	0.5854166666666667	yes
Arabela	Taushiro	this	nio	ni	2063	0.75	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.43749999999999994	no
Arabela	Zaparo	this	nio	niicha	2063	0.625	0.6666666666666666	0.5833333333333334	0.5714285714285714	0.6116071428571428	yes
Candoshi-Shapra	Iquito	this	ini	iina	2064	0.5416666666666667	0.5	0.375	0.3333333333333333	0.4375	no
Candoshi-Shapra	Bora	this	ini	í-ɲeé	2064	0.75	1.0	0.9	0.7777777777777777	0.8569444444444444	no
Candoshi-Shapra	Muinane	this	ini	hí-no	2064	0.75	0.8	0.7	0.611111111111111	0.7152777777777778	no
Chayahuita	Shiwilu	this	isoʔ	asu’	2066	0.5	0.75	0.625	0.5333333333333333	0.6020833333333333	yes
Taushiro	Arabela	this	ni	nio	2063	0.75	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.43749999999999994	no
Taushiro	Zaparo	this	ni	niicha	2063	0.75	0.6666666666666666	0.6666666666666666	0.619047619047619	0.675595238095238	no
Proto-Bora-Muinane	Resigaro	this	hi-	giʔí	2061	0.75	0.75	0.625	0.5333333333333333	0.6645833333333333	no
Proto-Bora-Muinane	Resigaro	this	hi-	hí	2061	0.33333333333333337	0.6666666666666666	0.5	0.41666666666666663	0.47916666666666663	no
Proto-Bora-Muinane	AchuarShiwiar	this	hi-	jũ	2061	0.5416666666666667	1.0	0.8333333333333334	0.5833333333333334	0.7395833333333334	no
Proto-Bora-Muinane	Shuar	this	hi-	ju	2061	0.5416666666666667	1.0	0.8333333333333334	0.5833333333333334	0.7395833333333334	no
Proto-Bora-Muinane	Wampis	this	hi-	ju	2061	0.5416666666666667	1.0	0.8333333333333334	0.5833333333333334	0.7395833333333334	no
Bora	Iquito	this	í-ɲeé	iina	2064	0.75	1.0	0.9	0.7222222222222222	0.8430555555555556	no
Bora	Candoshi-Shapra	this	í-ɲeé	ini	2064	0.75	1.0	0.9	0.7222222222222222	0.8430555555555556	no
Bora	Muinane	this	í-ɲeé	hí-no	2064	0.625	0.8	0.7	0.49999999999999994	0.65625	yes
Muinane	Iquito	this	hí-no	iina	2064	0.75	0.8	0.7	0.611111111111111	0.7152777777777778	no
Muinane	Candoshi-Shapra	this	hí-no	ini	2064	0.75	0.8	0.7	0.611111111111111	0.7152777777777778	no
Muinane	Bora	this	hí-no	í-ɲeé	2064	0.625	0.8	0.7	0.5555555555555555	0.6701388888888888	yes
AchuarShiwiar	Resigaro	this	jũ	giʔí	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
AchuarShiwiar	Resigaro	this	jũ	hí	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
AchuarShiwiar	Proto-Bora-Muinane	this	jũ	hi-	2061	0.5416666666666667	1.0	0.8333333333333334	0.6666666666666666	0.7604166666666666	no
AchuarShiwiar	Shuar	this	jũ	ju	2061	0.25	0.5	0.25	0.2222222222222222	0.3055555555555556	yes
AchuarShiwiar	Wampis	this	jũ	ju	2061	0.25	0.5	0.25	0.2222222222222222	0.3055555555555556	yes
Shiwilu	Chayahuita	this	asu’	isoʔ	2066	0.5	0.75	0.625	0.5333333333333333	0.6020833333333333	yes
Shuar	Resigaro	this	ju	giʔí	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
Shuar	Resigaro	this	ju	hí	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
Shuar	Proto-Bora-Muinane	this	ju	hi-	2061	0.5416666666666667	1.0	0.8333333333333334	0.6666666666666666	0.7604166666666666	no
Shuar	AchuarShiwiar	this	ju	jũ	2061	0.25	0.5	0.25	0.2222222222222222	0.3055555555555556	yes
Shuar	Wampis	this	ju	ju	2061	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Wampis	Resigaro	this	ju	giʔí	2061	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
Wampis	Resigaro	this	ju	hí	2061	0.5416666666666667	1.0	0.75	0.5555555555555555	0.7118055555555556	no
Wampis	Proto-Bora-Muinane	this	ju	hi-	2061	0.5416666666666667	1.0	0.8333333333333334	0.6666666666666666	0.7604166666666666	no
Wampis	AchuarShiwiar	this	ju	jũ	2061	0.25	0.5	0.25	0.2222222222222222	0.3055555555555556	yes
Wampis	Shuar	this	ju	ju	2061	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Zaparo	Arabela	this	niicha	nio	2063	0.625	0.6666666666666666	0.5	0.47619047619047616	0.5669642857142857	yes
Zaparo	Taushiro	this	niicha	ni	2063	0.75	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.663690476190476	no
Iquito	Arabela	thou	kiaa=	kwia	2074	0.625	0.6	0.4	0.3333333333333333	0.4895833333333333	yes
Ocaina	WitotoMinica	thou	õ	o	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
Ocaina	WitotoMurui	thou	õ	o	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
Ocaina	WitotoNipode	thou	õ	o	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
Ocaina	WitotoMinica	thou	õɯ̃	o	2081	0.625	1.0	0.8333333333333334	0.7499999999999999	0.8020833333333334	yes
Ocaina	WitotoMurui	thou	õɯ̃	o	2081	0.625	1.0	0.8333333333333334	0.7499999999999999	0.8020833333333334	yes
Ocaina	WitotoNipode	thou	õɯ̃	o	2081	0.625	1.0	0.8333333333333334	0.7499999999999999	0.8020833333333334	yes
Ocaina	WitotoMinica	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
Ocaina	WitotoMurui	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
Ocaina	WitotoNipode	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
Resigaro	Yanesha	thou	pʰú	pʲa	2082	0.45833333333333337	0.6666666666666666	0.5	0.41666666666666663	0.5104166666666666	yes
WitotoMinica	Ocaina	thou	o	õ	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
WitotoMinica	Ocaina	thou	o	õɯ̃	2081	0.625	1.0	0.8333333333333334	0.6666666666666666	0.78125	yes
WitotoMinica	Ocaina	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
WitotoMinica	WitotoMurui	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMinica	WitotoNipode	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ocaina	thou	o	õ	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
WitotoMurui	Ocaina	thou	o	õɯ̃	2081	0.625	1.0	0.8333333333333334	0.6666666666666666	0.78125	yes
WitotoMurui	Ocaina	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
WitotoMurui	WitotoMinica	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoNipode	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	Ocaina	thou	o	õ	2081	0.25	1.0	0.5	0.3333333333333333	0.5208333333333334	yes
WitotoNipode	Ocaina	thou	o	õɯ̃	2081	0.625	1.0	0.8333333333333334	0.6666666666666666	0.78125	yes
WitotoNipode	Ocaina	thou	o	o	2081	0.20833333333333337	0.0	0.0	0.0	0.05208333333333334	yes
WitotoNipode	WitotoMinica	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	thou	o	o	2081	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Aguaruna	AchuarShiwiar	thou	amɨ	ámẽ	2073	0.25	0.6666666666666666	0.5	0.41666666666666663	0.45833333333333326	yes
Aguaruna	Shuar	thou	amɨ	ame	2073	0.25	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.22916666666666663	yes
Aguaruna	Wampis	thou	amɨ	ame	2073	0.45833333333333337	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.28125	yes
Arabela	Iquito	thou	kwia	kiaa=	2074	0.625	0.6	0.5	0.3888888888888889	0.5284722222222222	yes
Candoshi-Shapra	Taushiro	thou	ʃija	ijo	2076	0.6666666666666667	0.5	0.5	0.4666666666666666	0.5333333333333333	no
Chayahuita	Shiwilu	thou	kɨma	kenma	2078	0.625	0.4	0.4	0.3888888888888889	0.45347222222222217	yes
Taushiro	Candoshi-Shapra	thou	ijo	ʃija	2076	0.6666666666666667	0.5	0.5	0.39999999999999997	0.5166666666666667	no
Proto-Bora-Muinane	Bora	thou	ɨɨ	ɯɯ́	2075	0.45833333333333337	1.0	0.8333333333333334	0.6666666666666666	0.7395833333333334	no
Bora	Proto-Bora-Muinane	thou	ɯɯ́	ɨɨ	2075	0.45833333333333337	1.0	0.8333333333333334	0.6666666666666666	0.7395833333333334	no
AchuarShiwiar	Aguaruna	thou	ámẽ	amɨ	2073	0.25	0.6666666666666666	0.5	0.41666666666666663	0.45833333333333326	yes
AchuarShiwiar	Shuar	thou	ámẽ	ame	2073	0.25	0.6666666666666666	0.5	0.41666666666666663	0.45833333333333326	yes
AchuarShiwiar	Wampis	thou	ámẽ	ame	2073	0.45833333333333337	0.6666666666666666	0.5	0.41666666666666663	0.5104166666666666	yes
Shiwilu	Chayahuita	thou	kenma	kɨma	2078	0.625	0.4	0.4	0.3888888888888889	0.45347222222222217	yes
Shuar	Aguaruna	thou	ame	amɨ	2073	0.25	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.22916666666666663	yes
Shuar	AchuarShiwiar	thou	ame	ámẽ	2073	0.25	0.6666666666666666	0.5	0.41666666666666663	0.45833333333333326	yes
Shuar	Wampis	thou	ame	ame	2073	0.375	0.0	0.0	0.0	0.09375	yes
Wampis	Aguaruna	thou	ame	amɨ	2073	0.45833333333333337	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.28125	yes
Wampis	AchuarShiwiar	thou	ame	ámẽ	2073	0.45833333333333337	0.6666666666666666	0.5	0.41666666666666663	0.5104166666666666	yes
Wampis	Shuar	thou	ame	ame	2073	0.375	0.0	0.0	0.0	0.09375	yes
Yanesha	Resigaro	thou	pʲa	pʰú	2082	0.45833333333333337	0.6666666666666666	0.5	0.41666666666666663	0.5104166666666666	yes
WitotoMinica	WitotoMurui	three	daámani	dahe amani	2104	0.625	0.4	0.4	0.36363636363636365	0.4471590909090909	yes
WitotoMinica	WitotoNipode	three	daámani	da ámani	2104	0.625	0.125	0.1875	0.18518518518518517	0.2806712962962963	yes
WitotoMurui	WitotoMinica	three	dahe amani	daámani	2104	0.625	0.4	0.4	0.3333333333333333	0.43958333333333327	yes
WitotoMurui	WitotoNipode	three	dahe amani	da ámani	2104	0.625	0.3	0.35	0.2727272727272727	0.38693181818181815	yes
WitotoNipode	WitotoMinica	three	da ámani	daámani	2104	0.625	0.125	0.1875	0.18518518518518517	0.2806712962962963	yes
WitotoNipode	WitotoMurui	three	da ámani	dahe amani	2104	0.625	0.3	0.35	0.30303030303030304	0.3945075757575757	yes
Aguaruna	AchuarShiwiar	three	kampatum	kampátam	2087	0.45833333333333337	0.25	0.25	0.18518518518518517	0.28587962962962965	yes
Aguaruna	Wampis	three	kampatum	kampatum	2087	0.33333333333333337	0.0	0.0	0.0	0.08333333333333334	yes
Chayahuita	Shiwilu	three	kaɾa	kala	2091	0.45833333333333337	0.25	0.25	0.2	0.28958333333333336	yes
Chayahuita	Tequiraca	three	kaɾa	akū́wa	2091	0.75	0.6666666666666666	0.6666666666666666	0.4761904761904762	0.6398809523809523	no
AchuarShiwiar	Aguaruna	three	kampátam	kampatum	2087	0.45833333333333337	0.25	0.25	0.18518518518518517	0.28587962962962965	yes
AchuarShiwiar	Wampis	three	kampátam	kampatum	2087	0.45833333333333337	0.25	0.25	0.18518518518518517	0.28587962962962965	yes
MiranhaCarapana-Tapuya	Yameo	three	söckössí	kin̊sắ	2095	0.75	0.875	0.6875	0.6296296296296294	0.7355324074074073	no
Shiwilu	Chayahuita	three	kala	kaɾa	2091	0.45833333333333337	0.25	0.25	0.2	0.28958333333333336	yes
Shiwilu	Tequiraca	three	kala	akū́wa	2091	0.75	0.6666666666666666	0.6666666666666666	0.4761904761904762	0.6398809523809523	no
Tequiraca	Chayahuita	three	akū́wa	kaɾa	2091	0.75	0.6666666666666666	0.6666666666666666	0.5238095238095238	0.6517857142857142	no
Tequiraca	Shiwilu	three	akū́wa	kala	2091	0.75	0.6666666666666666	0.6666666666666666	0.5238095238095238	0.6517857142857142	no
Yameo	MiranhaCarapana-Tapuya	three	kin̊sắ	söckössí	2095	0.75	0.875	0.75	0.7037037037037037	0.7696759259259259	no
Wampis	Aguaruna	three	kampatum	kampatum	2087	0.33333333333333337	0.0	0.0	0.0	0.08333333333333334	yes
Wampis	AchuarShiwiar	three	kampatum	kampátam	2087	0.45833333333333337	0.25	0.25	0.18518518518518517	0.28587962962962965	yes
Iquito	Arabela	to bite	sɨ́ɨni	saaniu	2112	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.4761904761904762	0.5982142857142858	yes
Iquito	Zaparo	to bite	sɨ́ɨni	tsainyu	2112	0.6666666666666667	0.8571428571428571	0.7142857142857143	0.625	0.7157738095238095	yes
Ticuna	Ocaina	to bite	ngo̰	aanɯ̃	2117	0.75	1.0	0.8	0.7222222222222222	0.8180555555555555	no
Ticuna	WitotoMinica	to bite	ngo̰	aɯníde	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
Ticuna	WitotoMurui	to bite	ngo̰	aɯnide	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
Ticuna	WitotoNipode	to bite	ngo̰	aɯníde	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
Ocaina	Ticuna	to bite	aanɯ̃	ngo̰	2117	0.75	1.0	0.8	0.7222222222222222	0.8180555555555555	no
Ocaina	WitotoMinica	to bite	aanɯ̃	aɯníde	2117	0.6666666666666667	0.6666666666666666	0.5	0.38095238095238093	0.5535714285714286	yes
Ocaina	WitotoMurui	to bite	aanɯ̃	aɯnide	2117	0.6666666666666667	0.6666666666666666	0.5	0.38095238095238093	0.5535714285714286	yes
Ocaina	WitotoNipode	to bite	aanɯ̃	aɯníde	2117	0.6666666666666667	0.6666666666666666	0.5	0.38095238095238093	0.5535714285714286	yes
WitotoMinica	Ticuna	to bite	aɯníde	ngo̰	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
WitotoMinica	Ocaina	to bite	aɯníde	aanɯ̃	2117	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.5982142857142858	yes
WitotoMinica	WitotoMurui	to bite	aɯníde	aɯnide	2117	0.5833333333333333	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.26488095238095233	yes
WitotoMinica	WitotoNipode	to bite	aɯníde	aɯníde	2117	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ticuna	to bite	aɯnide	ngo̰	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
WitotoMurui	Ocaina	to bite	aɯnide	aanɯ̃	2117	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.5982142857142858	yes
WitotoMurui	WitotoMinica	to bite	aɯnide	aɯníde	2117	0.5833333333333333	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.26488095238095233	yes
WitotoMurui	WitotoNipode	to bite	aɯnide	aɯníde	2117	0.5833333333333333	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.26488095238095233	yes
WitotoNipode	Ticuna	to bite	aɯníde	ngo̰	2117	0.7916666666666666	0.8333333333333334	0.8333333333333334	0.7619047619047619	0.8050595238095238	no
WitotoNipode	Ocaina	to bite	aɯníde	aanɯ̃	2117	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.5982142857142858	yes
WitotoNipode	WitotoMinica	to bite	aɯníde	aɯníde	2117	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	to bite	aɯníde	aɯnide	2117	0.5833333333333333	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.26488095238095233	yes
Aguaruna	Shuar	to bite	ɨsat	esá-i	2111	0.5833333333333333	0.8	0.7	0.611111111111111	0.673611111111111	yes
Aguaruna	Wampis	to bite	ɨsat	esait	2111	0.625	0.4	0.5	0.4444444444444444	0.4923611111111111	yes
Arabela	Iquito	to bite	saaniu	sɨ́ɨni	2112	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.4761904761904762	0.5982142857142858	yes
Arabela	Zaparo	to bite	saaniu	tsainyu	2112	0.625	0.42857142857142855	0.42857142857142855	0.29166666666666663	0.44345238095238093	yes
Proto-Bora-Muinane	Bora	to bite	eeʔdu-	ɨʔto	2113	0.6666666666666667	0.8333333333333334	0.75	0.6666666666666666	0.7291666666666666	no
Proto-Bora-Muinane	Muinane	to bite	eeʔdu-	éédu-	2113	0.6666666666666667	0.5	0.5	0.42857142857142855	0.5238095238095238	no
Bora	Proto-Bora-Muinane	to bite	ɨʔto	eeʔdu-	2113	0.6666666666666667	0.8333333333333334	0.75	0.7142857142857143	0.7410714285714286	no
Bora	Muinane	to bite	ɨʔto	éédu-	2113	0.625	1.0	0.9	0.7777777777777777	0.8256944444444444	yes
Muinane	Proto-Bora-Muinane	to bite	éédu-	eeʔdu-	2113	0.6666666666666667	0.5	0.5	0.42857142857142855	0.5238095238095238	no
Muinane	Bora	to bite	éédu-	ɨʔto	2113	0.625	1.0	0.9	0.7222222222222222	0.8118055555555556	yes
